group_id,long_weekend_date,long_weekend_days,strategy_weekend_days,cost_days
53816,2017-12-30,3,3,0
67120,2017-10-04,1,7,2
34021,2017-10-04,1,7,2
41113,2017-10-04,1,7,2
57710,2017-10-04,1,7,2
4653,2017-10-07,4,4,0
53100,2017-10-07,4,4,0
62871,2017-10-07,4,4,0
60021,2017-10-07,4,4,0
49758,2017-10-07,4,4,0
20492,2017-10-07,4,4,0
538,2017-10-07,4,4,0
54007,2017-10-07,4,4,0
49574,2017-10-07,4,4,0
58400,2017-10-07,4,4,0
31256,2017-10-07,4,4,0
10301,2017-10-07,4,4,0
30150,2017-10-07,4,4,0
41747,2017-10-07,4,4,0
22081,2017-10-07,4,4,0
65055,2017-10-07,4,4,0
27626,2017-10-07,4,4,0
19816,2017-10-07,4,4,0
33282,2017-10-07,4,4,0
21663,2017-10-07,4,4,0
28128,2017-10-07,4,4,0
45061,2017-10-07,4,4,0
34386,2017-10-07,4,4,0
26935,2017-10-07,4,4,0
43580,2017-10-07,4,4,0
4714,2017-10-07,4,4,0
14004,2017-10-07,4,4,0
52011,2017-10-07,4,4,0
66861,2017-10-07,4,4,0
61282,2017-10-07,4,4,0
22536,2017-10-07,4,4,0
30997,2017-10-07,4,4,0
16476,2017-10-07,4,4,0
57316,2017-10-07,4,4,0
16581,2017-10-07,4,4,0
52344,2017-10-07,4,4,0
18838,2017-10-07,4,4,0
12774,2017-10-07,4,4,0
12747,2017-10-07,4,4,0
7195,2017-10-07,4,4,0
47466,2017-10-07,4,4,0
58600,2017-10-07,4,4,0
17079,2017-10-07,4,4,0
3708,2017-10-07,4,4,0
5967,2017-10-07,4,4,0
43324,2016-12-31,3,3,0
9085,2016-12-31,3,3,0
9956,2016-12-31,3,3,0
56457,2016-12-31,3,3,0
58825,2016-12-31,3,3,0
64727,2016-12-31,3,3,0
19452,2016-12-31,3,3,0
27954,2016-12-31,3,3,0
53363,2016-12-31,3,3,0
26939,2016-12-31,3,3,0
20675,2016-12-31,3,3,0
17466,2016-12-31,3,3,0
65182,2016-12-31,3,3,0
53156,2016-12-31,3,3,0
67846,2016-12-31,3,3,0
18132,2016-12-31,3,3,0
20673,2017-01-27,6,10,2
34800,2017-01-27,6,10,2
2576,2017-01-27,6,10,2
59933,2017-01-27,6,10,2
68102,2017-01-27,6,10,2
16508,2017-01-27,6,10,2
62309,2017-01-27,6,10,2
48371,2017-01-27,6,10,2
4795,2017-01-27,6,10,2
3061,2017-01-27,6,10,2
49463,2017-01-27,6,10,2
57797,2017-01-27,6,10,2
13760,2017-01-27,6,10,2
12392,2017-01-27,6,10,2
7100,2017-01-27,6,10,2
48600,2017-01-27,6,10,2
30877,2017-01-27,6,10,2
64822,2017-01-27,6,10,2
45321,2017-01-27,6,10,2
42919,2017-01-27,6,10,2
32984,2017-01-27,6,10,2
35000,2017-01-27,6,10,2
32345,2017-01-27,6,10,2
4202,2017-01-27,6,10,2
32108,2017-01-27,6,10,2
54222,2017-01-27,6,10,2
14664,2017-01-27,6,10,2
1401,2017-01-27,6,10,2
12481,2017-01-27,6,10,2
47356,2017-01-27,6,10,2
3308,2017-01-27,6,10,2
552,2017-01-27,6,10,2
1477,2017-01-27,6,10,2
60231,2017-01-27,6,10,2
25862,2017-01-27,6,10,2
46305,2017-01-27,6,10,2
15606,2017-01-27,6,10,2
14379,2017-01-27,6,10,2
65018,2017-01-27,6,10,2
42551,2017-01-27,6,10,2
7085,2017-01-27,6,10,2
37842,2017-01-27,6,10,2
35094,2017-01-27,6,10,2
40168,2017-01-27,6,10,2
62876,2017-01-27,6,10,2
15948,2017-01-27,6,10,2
53207,2017-01-27,6,10,2
38918,2017-01-27,6,10,2
37759,2017-01-27,6,10,2
63505,2017-01-27,6,10,2
13218,2017-01-27,6,10,2
63391,2017-01-27,6,10,2
8375,2017-01-27,6,10,2
52177,2017-01-27,6,10,2
45378,2017-01-27,6,10,2
61692,2017-01-27,6,10,2
57599,2017-02-25,4,9,3
32970,2017-02-25,4,9,3
37537,2017-02-25,4,9,3
30484,2017-02-25,4,9,3
48958,2017-02-25,4,9,3
58189,2017-02-25,4,9,3
59564,2017-02-25,4,9,3
33667,2017-02-25,4,9,3
55339,2017-02-25,4,9,3
28419,2017-02-25,4,9,3
64872,2017-02-25,4,9,3
21661,2017-02-25,4,9,3
15261,2017-02-25,4,9,3
48814,2017-02-25,4,9,3
59680,2017-02-25,4,9,3
22499,2017-02-25,4,9,3
60939,2017-02-25,4,9,3
9657,2017-02-25,4,9,3
58915,2017-02-25,4,9,3
33327,2017-02-25,4,9,3
11996,2017-02-25,4,9,3
55621,2017-02-25,4,9,3
13845,2017-02-25,4,9,3
11381,2017-02-25,4,9,3
51210,2017-02-25,4,9,3
64142,2017-02-25,4,9,3
34250,2017-02-25,4,9,3
23604,2017-02-25,4,9,3
55313,2017-02-25,4,9,3
63060,2017-02-25,4,9,3
11242,2017-02-25,4,9,3
38249,2017-02-25,4,9,3
68219,2017-02-25,4,9,3
4049,2017-02-25,4,9,3
68502,2017-02-25,4,9,3
62316,2017-02-25,4,9,3
39483,2017-02-25,4,9,3
16418,2017-02-25,4,9,3
21524,2017-02-25,4,9,3
45847,2017-02-25,4,9,3
49674,2017-02-25,4,9,3
49288,2017-02-25,4,9,3
61993,2017-02-25,4,9,3
9879,2017-04-01,4,9,3
44666,2017-04-01,4,9,3
18487,2017-04-01,4,9,3
57943,2017-04-01,4,9,3
40937,2017-04-01,4,9,3
28348,2017-04-01,4,9,3
25888,2017-04-01,4,9,3
6334,2017-04-01,4,9,3
43016,2017-04-01,4,9,3
24755,2017-04-01,4,9,3
49753,2017-04-01,4,9,3
233,2017-04-01,4,9,3
59140,2017-04-01,4,9,3
36763,2017-04-01,4,9,3
54403,2017-04-01,4,9,3
20138,2017-04-01,4,9,3
9377,2017-04-01,4,9,3
56857,2017-04-01,4,9,3
36655,2017-04-01,4,9,3
9459,2017-04-01,4,9,3
656,2017-04-01,4,9,3
33374,2017-04-01,4,9,3
52862,2017-04-01,4,9,3
34783,2017-04-01,4,9,3
42244,2017-04-01,4,9,3
16460,2017-04-01,4,9,3
29097,2017-04-01,4,9,3
12914,2017-04-01,4,9,3
58790,2017-04-01,4,9,3
43680,2017-04-01,4,9,3
54993,2017-04-01,4,9,3
26393,2017-04-01,4,9,3
21280,2017-04-01,4,9,3
62373,2017-04-01,4,9,3
49695,2017-04-01,4,9,3
4196,2017-04-01,4,9,3
64076,2017-04-01,4,9,3
57623,2017-04-01,4,9,3
6966,2017-04-01,4,9,3
9887,2017-04-01,4,9,3
48993,2017-04-01,4,9,3
1116,2017-04-01,4,9,3
62589,2017-04-01,4,9,3
54699,2017-04-01,4,9,3
24523,2017-04-01,4,9,3
45871,2017-04-01,4,9,3
1712,2017-04-01,4,9,3
2281,2017-04-01,4,9,3
36382,2017-04-01,4,9,3
25293,2017-04-01,4,9,3
33118,2017-04-01,4,9,3
25062,2017-04-01,4,9,3
56904,2017-04-01,4,9,3
29653,2017-04-01,4,9,3
1311,2017-04-01,4,9,3
38166,2017-04-01,4,9,3
3379,2017-04-01,4,9,3
67437,2017-04-01,4,9,3
33531,2017-04-01,4,9,3
3801,2017-04-29,3,9,4
59629,2017-04-29,3,9,4
38650,2017-04-29,3,9,4
34487,2017-04-29,3,9,4
24958,2017-04-29,3,9,4
64100,2017-04-29,3,9,4
55416,2017-04-29,3,9,4
62191,2017-04-29,3,9,4
50622,2017-04-29,3,9,4
40087,2017-04-29,3,9,4
49996,2017-04-29,3,9,4
65119,2017-04-29,3,9,4
56159,2017-04-29,3,9,4
3723,2017-04-29,3,9,4
57001,2017-04-29,3,9,4
12313,2017-04-29,3,9,4
61362,2017-04-29,3,9,4
9679,2017-04-29,3,9,4
48234,2017-04-29,3,9,4
29320,2017-04-29,3,9,4
24996,2017-04-29,3,9,4
34750,2017-04-29,3,9,4
49852,2017-04-29,3,9,4
7174,2017-04-29,3,9,4
40433,2017-04-29,3,9,4
61086,2017-04-29,3,9,4
64983,2017-04-29,3,9,4
55052,2017-04-29,3,9,4
60538,2017-04-29,3,9,4
44614,2017-04-29,3,9,4
15008,2017-04-29,3,9,4
26569,2017-04-29,3,9,4
587,2017-04-29,3,9,4
27325,2017-04-29,3,9,4
51054,2017-04-29,3,9,4
39584,2017-04-29,3,9,4
51585,2017-04-29,3,9,4
14246,2017-05-27,6,9,3
67493,2017-05-27,6,9,3
57021,2017-05-27,6,9,3
32277,2017-05-27,6,9,3
39933,2017-05-27,6,9,3
18714,2017-05-27,6,9,3
41159,2017-05-27,6,9,3
44849,2017-05-27,6,9,3
1587,2017-05-27,6,9,3
9413,2017-05-27,6,9,3
30760,2017-05-27,6,9,3
67884,2017-05-27,6,9,3
27641,2017-05-27,6,9,3
2442,2017-05-27,6,9,3
66119,2017-05-27,6,9,3
52358,2017-05-27,6,9,3
30147,2017-05-27,6,9,3
51909,2017-05-27,6,9,3
41630,2017-05-27,6,9,3
67698,2017-05-27,6,9,3
31402,2017-05-27,6,9,3
39351,2017-05-27,6,9,3
6420,2017-05-27,6,9,3
1595,2017-05-27,6,9,3
41493,2017-05-27,6,9,3
58261,2017-05-27,6,9,3
36350,2017-05-27,6,9,3
47694,2017-05-27,6,9,3
49793,2017-05-27,6,9,3
14563,2017-05-27,6,9,3
43787,2017-05-27,6,9,3
24566,2017-05-27,6,9,3
37035,2017-05-27,6,9,3
55629,2017-05-27,6,9,3
53979,2017-05-27,6,9,3
23954,2017-05-27,6,9,3
1066,2017-05-27,6,9,3
60199,2017-05-27,6,9,3
61315,2017-05-27,6,9,3
14160,2017-05-27,6,9,3
36728,2017-05-27,6,9,3
49637,2017-05-27,6,9,3
32045,2017-05-27,6,9,3
41155,2017-05-27,6,9,3
57558,2017-05-27,6,9,3
32034,2017-05-27,6,9,3
7224,2017-05-27,6,9,3
6722,2017-05-27,6,9,3
65835,2017-05-27,6,9,3
14791,2017-05-27,6,9,3
2935,2017-05-27,6,9,3
20911,2017-05-27,6,9,3
41737,2017-05-27,6,9,3
50413,2017-05-27,6,9,3
56559,2017-05-27,6,9,3
65237,2017-05-27,6,9,3
14957,2017-05-27,6,9,3
60919,2017-05-27,6,9,3
27385,2017-05-27,6,9,3
51131,2017-05-27,6,9,3
13838,2017-05-27,6,9,3
66641,2017-05-27,6,9,3
31216,2017-05-27,6,9,3
24767,2017-05-27,6,9,3
45462,2017-05-27,6,9,3
4677,2017-05-27,6,9,3
44365,2017-05-27,6,9,3
42371,2017-05-27,6,9,3
30712,2017-05-27,6,9,3
16073,2017-05-27,6,9,3
15641,2017-05-27,6,9,3
3394,2017-05-27,6,9,3
45947,2017-05-27,6,9,3
27690,2017-05-27,6,9,3
45744,2017-05-27,6,9,3
51963,2017-05-27,6,9,3
29949,2017-05-27,6,9,3
22331,2017-05-27,6,9,3
59942,2017-05-27,6,9,3
66601,2017-05-27,6,9,3
54620,2017-05-27,6,9,3
22943,2017-05-27,6,9,3
62952,2017-05-27,6,9,3
49590,2017-05-27,6,9,3
4437,2017-05-27,6,9,3
60602,2017-05-27,6,9,3
4358,2017-05-27,6,9,3
62864,2017-05-27,6,9,3
59308,2017-05-27,6,9,3
6359,2017-05-27,6,9,3
43864,2017-05-27,6,9,3
58772,2017-05-27,6,9,3
49989,2017-05-27,6,9,3
15882,2017-05-27,6,9,3
33516,2017-05-27,6,9,3
38623,2017-05-27,6,9,3
64892,2017-05-27,6,9,3
19000,2017-05-27,6,9,3
44147,2017-05-27,6,9,3
11156,2017-05-27,6,9,3
30241,2017-05-27,6,9,3
37344,2017-05-27,6,9,3
64775,2017-05-27,6,9,3
29672,2017-05-27,6,9,3
15840,2017-05-27,6,9,3
25317,2017-05-27,6,9,3
66855,2017-05-27,6,9,3
7670,2017-05-27,6,9,3
32026,2017-05-27,6,9,3
9348,2017-05-27,6,9,3
21511,2017-05-27,6,9,3
30015,2017-05-27,6,9,3
15897,2017-05-27,6,9,3
25108,2017-05-27,6,9,3
38803,2017-05-27,6,9,3
28100,2017-05-27,6,9,3
27655,2017-05-27,6,9,3
56726,2017-05-27,6,9,3
67483,2017-05-27,6,9,3
64011,2017-05-27,6,9,3
21716,2017-05-27,6,9,3
66942,2017-05-27,6,9,3
64968,2017-05-27,6,9,3
11931,2017-05-27,6,9,3
7750,2017-05-27,6,9,3
30836,2017-05-27,6,9,3
20644,2017-05-27,6,9,3
53204,2017-05-27,6,9,3
61953,2017-05-27,6,9,3
28729,2017-05-27,6,9,3
67756,2017-05-27,6,9,3
33251,2017-05-27,6,9,3
1061,2017-05-27,6,9,3
63315,2017-05-27,6,9,3
16781,2017-05-27,6,9,3
49012,2017-05-27,6,9,3
5647,2017-05-27,6,9,3
21136,2017-10-04,1,7,2
13851,2017-10-04,1,7,2
53105,2017-10-04,1,7,2
63813,2017-10-04,1,7,2
67474,2017-10-04,1,7,2
21902,2017-10-04,1,7,2
37056,2017-10-04,1,7,2
54265,2017-10-04,1,7,2
34961,2017-10-04,1,7,2
8562,2017-10-04,1,7,2
51986,2017-10-04,1,7,2
41597,2017-10-04,1,7,2
22524,2017-10-04,1,7,2
22579,2017-10-04,1,7,2
20977,2017-10-04,1,7,2
66587,2017-10-04,1,7,2
31092,2017-10-04,1,7,2
14544,2017-10-04,1,7,2
64228,2017-10-04,1,7,2
28045,2017-10-04,1,7,2
46879,2017-10-04,1,7,2
62024,2017-10-04,1,7,2
3933,2017-10-04,1,7,2
54340,2017-10-04,1,7,2
19893,2017-10-04,1,7,2
63019,2017-10-04,1,7,2
41999,2017-10-04,1,7,2
55568,2017-10-04,1,7,2
60747,2017-10-04,1,7,2
28584,2017-10-04,1,7,2
64183,2017-10-04,1,7,2
24140,2017-10-04,1,7,2
56333,2017-10-04,1,7,2
21986,2017-10-04,1,7,2
65487,2017-10-04,1,7,2
59713,2017-10-04,1,7,2
60446,2017-10-04,1,7,2
60178,2017-10-04,1,7,2
63958,2017-10-04,1,7,2
2659,2017-10-04,1,7,2
63299,2017-10-04,1,7,2
39324,2017-10-04,1,7,2
51831,2017-10-04,1,7,2
16617,2017-10-04,1,7,2
18871,2017-10-04,1,7,2
10466,2017-10-04,1,7,2
62156,2017-10-04,1,7,2
61204,2017-10-04,1,7,2
62212,2017-10-04,1,7,2
22029,2017-10-04,1,7,2
3459,2017-10-04,1,7,2
23878,2017-10-04,1,7,2
45490,2017-10-04,1,7,2
41036,2017-10-04,1,7,2
60137,2017-10-04,1,7,2
42977,2017-10-04,1,7,2
38377,2017-10-04,1,7,2
1161,2017-10-04,1,7,2
43063,2017-10-04,1,7,2
27908,2017-10-04,1,7,2
38481,2017-10-04,1,7,2
29933,2017-10-04,1,7,2
68442,2017-10-04,1,7,2
40402,2017-10-04,1,7,2
40677,2017-10-04,1,7,2
59139,2017-10-04,1,7,2
26450,2017-10-04,1,7,2
55752,2017-10-04,1,7,2
10717,2017-10-04,1,7,2
65455,2017-10-04,1,7,2
32113,2017-10-04,1,7,2
15468,2017-10-04,1,7,2
46882,2017-10-04,1,7,2
1508,2017-10-04,1,7,2
32608,2017-10-04,1,7,2
4727,2017-10-04,1,7,2
17732,2017-10-04,1,7,2
42861,2017-12-30,3,3,0
56920,2017-12-30,3,3,0
50477,2017-12-30,3,3,0
50737,2017-12-30,3,3,0
55319,2017-12-30,3,3,0
30751,2017-12-30,3,3,0
47780,2017-12-30,3,3,0
64533,2017-12-30,3,3,0
21878,2017-12-30,3,3,0
9042,2017-12-30,3,3,0
19488,2017-12-30,3,3,0
13188,2017-12-30,3,3,0
18225,2017-12-30,3,3,0
6428,2017-12-30,3,3,0
59892,2017-12-30,3,3,0
35993,2017-12-30,3,3,0
29744,2017-12-30,3,3,0
37611,2017-12-30,3,3,0
54450,2017-12-30,3,3,0
23048,2017-12-30,3,3,0
20703,2017-12-30,3,3,0
5143,2017-12-30,3,3,0
35401,2017-12-30,3,3,0
2957,2017-12-30,3,3,0
65069,2017-12-30,3,3,0
20547,2017-12-30,3,3,0
35471,2017-12-30,3,3,0
33503,2017-12-30,3,3,0
56933,2017-12-30,3,3,0
16145,2017-12-30,3,3,0
42658,2017-12-30,3,3,0
32982,2017-12-30,3,3,0
68050,2017-12-30,3,3,0
11158,2017-12-30,3,3,0
38974,2017-12-30,3,3,0
55354,2017-12-30,3,3,0
63789,2017-12-30,3,3,0
31754,2017-12-30,3,3,0
40225,2017-12-30,3,3,0
29458,2017-12-30,3,3,0
65008,2017-12-30,3,3,0
13595,2017-12-30,3,3,0
43192,2017-12-30,3,3,0
5806,2017-12-30,3,3,0
39447,2017-12-30,3,3,0
43176,2017-12-30,3,3,0
20172,2017-12-30,3,3,0
20392,2017-12-30,3,3,0
54167,2017-12-30,3,3,0
65387,2017-12-30,3,3,0
62612,2017-12-30,3,3,0
25191,2017-12-30,3,3,0
50986,2017-12-30,3,3,0
19691,2017-12-30,3,3,0
66088,2017-12-30,3,3,0
56188,2017-12-30,3,3,0
22817,2017-12-30,3,3,0
38053,2017-12-30,3,3,0
5613,2017-12-30,3,3,0
57963,2017-12-30,3,3,0
30921,2017-12-30,3,3,0
29709,2017-12-30,3,3,0
9894,2017-12-30,3,3,0
45643,2017-12-30,3,3,0
23240,2017-12-30,3,3,0
47560,2017-12-30,3,3,0
59467,2017-12-30,3,3,0
3158,2017-12-30,3,3,0
11964,2017-10-07,4,4,0
51465,2017-10-07,4,4,0
25804,2017-10-07,4,4,0
50081,2017-10-07,4,4,0
57006,2017-10-07,4,4,0
14526,2017-10-07,4,4,0
57308,2017-10-07,4,4,0
63309,2017-10-07,4,4,0
65021,2017-10-07,4,4,0
24735,2017-10-07,4,4,0
46379,2017-10-07,4,4,0
65979,2017-10-07,4,4,0
5569,2017-10-07,4,4,0
43366,2017-10-07,4,4,0
60058,2017-10-07,4,4,0
7473,2017-10-07,4,4,0
58964,2017-10-07,4,4,0
48617,2017-10-07,4,4,0
16062,2017-10-07,4,4,0
62298,2017-10-07,4,4,0
61291,2017-10-07,4,4,0
21530,2017-10-07,4,4,0
42510,2017-10-07,4,4,0
67315,2017-10-07,4,4,0
56626,2017-10-07,4,4,0
10545,2017-10-07,4,4,0
18050,2017-10-07,4,4,0
60350,2017-10-07,4,4,0
15588,2017-10-07,4,4,0
64039,2017-10-07,4,4,0
66454,2017-10-07,4,4,0
54285,2017-10-07,4,4,0
3224,2017-10-07,4,4,0
21019,2017-10-07,4,4,0
7516,2017-10-07,4,4,0
8806,2017-12-30,3,3,0
51559,2017-12-30,3,3,0
53717,2017-12-30,3,3,0
5213,2017-12-30,3,3,0
55709,2017-12-30,3,3,0
55285,2017-12-30,3,3,0
38927,2017-12-30,3,3,0
56773,2017-12-30,3,3,0
22456,2017-12-30,3,3,0
27875,2017-12-30,3,3,0
1753,2017-12-30,3,3,0
29217,2017-12-30,3,3,0
45979,2017-12-30,3,3,0
53648,2017-12-30,3,3,0
6978,2017-12-30,3,3,0
59137,2017-12-30,3,3,0
40670,2017-12-30,3,3,0
17400,2017-12-30,3,3,0
28066,2017-12-30,3,3,0
61323,2017-12-30,3,3,0
48335,2017-12-30,3,3,0
3352,2017-12-30,3,3,0
61190,2017-12-30,3,3,0
27149,2017-12-30,3,3,0
55,2017-10-04,1,7,2
957,2017-10-04,1,7,2
37525,2017-10-04,1,7,2
14557,2017-10-07,4,4,0
28822,2017-10-07,4,4,0
38748,2017-10-07,4,4,0
40973,2017-10-07,4,4,0
31281,2017-10-07,4,4,0
48406,2017-10-07,4,4,0
44167,2017-10-07,4,4,0
5294,2017-10-07,4,4,0
8784,2017-10-07,4,4,0
34897,2017-10-07,4,4,0
48210,2017-10-07,4,4,0
25666,2017-10-07,4,4,0
57209,2017-10-07,4,4,0
13472,2017-10-07,4,4,0
15646,2017-10-07,4,4,0
40256,2017-10-07,4,4,0
11727,2017-10-07,4,4,0
41909,2017-10-07,4,4,0
67538,2017-10-07,4,4,0
66993,2017-10-07,4,4,0
24706,2017-10-07,4,4,0
15748,2017-10-07,4,4,0
33742,2017-10-07,4,4,0
36569,2017-10-07,4,4,0
27364,2017-10-07,4,4,0
18182,2017-10-07,4,4,0
57104,2017-10-07,4,4,0
41623,2017-10-07,4,4,0
63434,2017-10-07,4,4,0
50127,2017-10-07,4,4,0
53959,2017-10-07,4,4,0
62289,2017-10-07,4,4,0
63093,2017-10-07,4,4,0
62080,2017-10-07,4,4,0
56215,2017-10-07,4,4,0
17444,2017-10-04,1,7,2
8969,2017-10-04,1,7,2
48869,2017-12-30,3,3,0
26723,2017-12-30,3,3,0
30194,2017-10-07,4,4,0
47723,2017-10-07,4,4,0
68305,2017-12-30,3,3,0
58224,2017-12-30,3,3,0
10834,2017-10-04,1,7,2
62738,2017-10-07,4,4,0
38093,2016-12-31,3,3,0
68436,2016-12-31,3,3,0
63496,2016-12-31,3,3,0
30304,2016-12-31,3,3,0
22534,2016-12-31,3,3,0
734,2016-12-31,3,3,0
14336,2016-12-31,3,3,0
50905,2016-12-31,3,3,0
4206,2016-12-31,3,3,0
52749,2016-12-31,3,3,0
55309,2016-12-31,3,3,0
61117,2016-12-31,3,3,0
2745,2016-12-31,3,3,0
50751,2016-12-31,3,3,0
48639,2016-12-31,3,3,0
10689,2016-12-31,3,3,0
3192,2016-12-31,3,3,0
35785,2016-12-31,3,3,0
6945,2016-12-31,3,3,0
31521,2016-12-31,3,3,0
48989,2016-12-31,3,3,0
41011,2016-12-31,3,3,0
56264,2016-12-31,3,3,0
50235,2016-12-31,3,3,0
10134,2016-12-31,3,3,0
15905,2016-12-31,3,3,0
66346,2016-12-31,3,3,0
43494,2016-12-31,3,3,0
4611,2016-12-31,3,3,0
65341,2016-12-31,3,3,0
3914,2016-12-31,3,3,0
8122,2016-12-31,3,3,0
9234,2016-12-31,3,3,0
43138,2017-01-27,6,10,2
60468,2017-01-27,6,10,2
3455,2017-01-27,6,10,2
65814,2017-01-27,6,10,2
37422,2017-01-27,6,10,2
49667,2017-01-27,6,10,2
46881,2017-01-27,6,10,2
15138,2017-01-27,6,10,2
34216,2017-01-27,6,10,2
7245,2017-01-27,6,10,2
53009,2017-01-27,6,10,2
58833,2017-01-27,6,10,2
39180,2017-01-27,6,10,2
36399,2017-01-27,6,10,2
60903,2017-01-27,6,10,2
61028,2017-01-27,6,10,2
7526,2017-01-27,6,10,2
21707,2017-01-27,6,10,2
26326,2017-01-27,6,10,2
61072,2017-01-27,6,10,2
11082,2017-01-27,6,10,2
58504,2017-01-27,6,10,2
61751,2017-01-27,6,10,2
35261,2017-01-27,6,10,2
36780,2017-01-27,6,10,2
12254,2017-01-27,6,10,2
8056,2017-01-27,6,10,2
19943,2017-01-27,6,10,2
58514,2017-01-27,6,10,2
1273,2017-01-27,6,10,2
27995,2017-01-27,6,10,2
12599,2017-01-27,6,10,2
1077,2017-01-27,6,10,2
32763,2017-01-27,6,10,2
66165,2017-01-27,6,10,2
27143,2017-01-27,6,10,2
34556,2017-01-27,6,10,2
60581,2017-01-27,6,10,2
51496,2017-01-27,6,10,2
13979,2017-01-27,6,10,2
35458,2017-01-27,6,10,2
43664,2017-01-27,6,10,2
53982,2017-01-27,6,10,2
13916,2017-01-27,6,10,2
16732,2017-01-27,6,10,2
61264,2017-01-27,6,10,2
16424,2017-01-27,6,10,2
5937,2017-01-27,6,10,2
47155,2017-01-27,6,10,2
18398,2017-01-27,6,10,2
8395,2017-01-27,6,10,2
29632,2017-01-27,6,10,2
68294,2017-01-27,6,10,2
32518,2017-01-27,6,10,2
16363,2017-01-27,6,10,2
24164,2017-01-27,6,10,2
34273,2017-01-27,6,10,2
34368,2017-01-27,6,10,2
1291,2017-01-27,6,10,2
6662,2017-01-27,6,10,2
32823,2017-01-27,6,10,2
57369,2017-01-27,6,10,2
67273,2017-01-27,6,10,2
33385,2017-01-27,6,10,2
57854,2017-01-27,6,10,2
61483,2017-02-25,4,9,3
42051,2017-02-25,4,9,3
46800,2017-02-25,4,9,3
5747,2017-02-25,4,9,3
36195,2017-02-25,4,9,3
51034,2017-02-25,4,9,3
2979,2017-02-25,4,9,3
52900,2017-02-25,4,9,3
50499,2017-02-25,4,9,3
31416,2017-02-25,4,9,3
44176,2017-02-25,4,9,3
46471,2017-02-25,4,9,3
6651,2017-02-25,4,9,3
30649,2017-02-25,4,9,3
41220,2017-02-25,4,9,3
55850,2017-02-25,4,9,3
30498,2017-02-25,4,9,3
33835,2017-02-25,4,9,3
50930,2017-02-25,4,9,3
800,2017-02-25,4,9,3
51048,2017-02-25,4,9,3
52497,2017-02-25,4,9,3
59432,2017-02-25,4,9,3
41443,2017-02-25,4,9,3
30412,2017-02-25,4,9,3
68226,2017-02-25,4,9,3
14331,2017-02-25,4,9,3
28614,2017-02-25,4,9,3
10102,2017-02-25,4,9,3
63913,2017-02-25,4,9,3
3076,2017-02-25,4,9,3
297,2017-02-25,4,9,3
64380,2017-02-25,4,9,3
33099,2017-02-25,4,9,3
20839,2017-02-25,4,9,3
691,2017-02-25,4,9,3
56459,2017-02-25,4,9,3
6674,2017-02-25,4,9,3
62149,2017-02-25,4,9,3
54113,2017-02-25,4,9,3
14510,2017-02-25,4,9,3
12577,2017-02-25,4,9,3
15773,2017-02-25,4,9,3
1772,2017-02-25,4,9,3
50766,2017-02-25,4,9,3
50083,2017-02-25,4,9,3
21455,2017-02-25,4,9,3
50371,2017-02-25,4,9,3
9738,2017-02-25,4,9,3
45545,2017-02-25,4,9,3
15850,2017-02-25,4,9,3
64234,2017-02-25,4,9,3
30895,2017-02-25,4,9,3
38453,2017-02-25,4,9,3
108,2017-02-25,4,9,3
8446,2017-02-25,4,9,3
6946,2017-02-25,4,9,3
340,2017-02-25,4,9,3
33681,2017-02-25,4,9,3
1574,2017-02-25,4,9,3
27019,2017-02-25,4,9,3
47804,2017-02-25,4,9,3
23312,2017-02-25,4,9,3
68078,2017-02-25,4,9,3
61383,2017-02-25,4,9,3
27419,2017-02-25,4,9,3
19379,2017-02-25,4,9,3
8401,2017-02-25,4,9,3
29686,2017-02-25,4,9,3
58829,2017-02-25,4,9,3
2945,2017-02-25,4,9,3
61300,2017-02-25,4,9,3
50178,2017-02-25,4,9,3
34018,2017-02-25,4,9,3
42110,2017-02-25,4,9,3
52363,2017-02-25,4,9,3
19022,2017-02-25,4,9,3
56291,2017-02-25,4,9,3
25307,2017-02-25,4,9,3
67624,2017-02-25,4,9,3
1588,2017-02-25,4,9,3
35137,2017-02-25,4,9,3
43966,2017-04-01,4,9,3
44597,2017-04-01,4,9,3
63335,2017-04-01,4,9,3
27884,2017-04-01,4,9,3
21545,2017-04-01,4,9,3
64230,2017-04-01,4,9,3
32961,2017-04-01,4,9,3
9444,2017-04-01,4,9,3
28084,2017-04-01,4,9,3
41501,2017-04-01,4,9,3
6157,2017-04-01,4,9,3
36048,2017-04-01,4,9,3
33473,2017-04-01,4,9,3
22596,2017-04-01,4,9,3
18325,2017-04-01,4,9,3
26523,2017-04-01,4,9,3
44211,2017-04-01,4,9,3
3142,2017-04-01,4,9,3
35403,2017-04-01,4,9,3
35768,2017-04-01,4,9,3
11104,2017-04-01,4,9,3
63265,2017-04-01,4,9,3
56834,2017-04-01,4,9,3
5008,2017-04-01,4,9,3
19360,2017-04-01,4,9,3
21210,2017-04-01,4,9,3
4654,2017-04-01,4,9,3
67202,2017-04-01,4,9,3
20669,2017-04-01,4,9,3
43039,2017-04-01,4,9,3
67955,2017-04-01,4,9,3
60517,2017-04-01,4,9,3
17768,2017-04-01,4,9,3
30683,2017-04-01,4,9,3
68296,2017-04-01,4,9,3
22440,2017-04-01,4,9,3
43984,2017-04-01,4,9,3
14919,2017-04-01,4,9,3
28341,2017-04-01,4,9,3
9944,2017-04-01,4,9,3
19708,2017-04-01,4,9,3
64491,2017-04-01,4,9,3
6073,2017-04-01,4,9,3
